event_id,name,name_long,name_subtitle,use_type,location_type,date_start,date_end,description,facility_name,facility_id,site_name,site_id,unit_name,level_name,level_number,source_name,source_path,source_type,source_method,image_url,objectid
393,Eve Fowler: words doing as they want to do,,,Art/Design,Indoors,"4/21/2026, 8:00:00 AM","4/21/2026, 4:45:00 PM","‘words doing as they want to do’ builds on Eve Fowler’s decades-long practice at the intersection of language, poetry, and visual art. Drawing from sustained engagement with feminist texts and the visual potential of language, the exhibition presents new paintings alongside a zine-style artist book.

Fowler’s text-based works explore the materiality and rhythm of language through bold, abstract compositions. The artist book gathers photographs made over several decades in collaboration with artists, filmmakers, and curators, forming a visual diary that bridges personal archive and collective memory. Accessible and intimate, the book functions both as a standalone work and a companion to the paintings.

While a Radcliffe fellow in 2018–2019, Fowler developed the ten-part film with it which it as if it is to be, titled after Gertrude Stein and focused on women’s artmaking. Building on this work and her photographic practice, the exhibition offers an entry into the lives and archives of queer, trans, and women artists from the twentieth century to today.",,,,,"Johnson-Kulukundis Family Gallery, Byerly Hall
8 Garden St. 
Cambridge",,,,,,,https://www.trumba.com/i/DgDyLcPFXJm8tHQHJ%2AZZ9n3q.jpg,37965
397,In Memory of Gustavo Gutiérrez: 50 years of Liberation Theology,,,Exhibitions,Indoors,"4/21/2026, 8:00:00 PM","4/23/2026, 12:00:00 AM","An exhibit focused on the life and work of one of the most influential theologians of the 20th century, Gustavo Gutiérrez, and his role in the founding and development of liberation theology.
  
Liberation theology is a religious, social, and political movement originating in Latin America in the mid-twentieth century. Inspired by the Gospels, liberation theology stands in solidarity with those in the margins of society and strives to eradicate all forms of oppression. Ultimately, liberation theology’s goal is that all of us, but especially the poor, can flourish in communion with God and the neighbor. Gustavo Gutiérrez’s magnum opus, Teología de la liberación (1971), gave name and its foundational articulation to this theological tradition.",,,,,"Harvard Divinity School Library
45 Francis Ave
Cambridge",,,,,,,https://www.trumba.com/i/DgDmFo6AsEBdg1bg3JZAcB8J.jpg,37964
399,Morning Prayers,,,Music,Indoors,"4/22/2026, 4:30:00 AM","4/22/2026, 8:45:00 AM","The daily Morning Prayers service is conducted each weekday morning from 8:30 to 8:45 a.m. in Appleton Chapel during the academic term. The service consists of music, prayer, and a brief address by a member or friend of the University.",,,,,"The Memorial Church of Harvard University
One Harvard Yard
Cambridge",,,,,,,https://www.trumba.com/i/DgCdpLvQzl34AJvHf9Oc2SOG.jpg,37963
400,Cooking Up Change: Women’s Agency and Community Building Through Cookbooks,,,Art/Design,Indoors,"4/22/2026, 5:00:00 AM","4/22/2026, 4:30:00 PM","Drawn from the Schlesinger Library’s collection of more than 4,300 community cookbooks, ‘Cooking Up Change: Women’s Agency and Community Building Through Cookbooks’ explores the cultural and historical significance of community cookbooks from the nineteenth century to today. These volumes document how women’s groups across religious, educational, and civic organizations raised funds while preserving the social histories and culinary traditions of their communities.

Featuring cookbooks from diverse geographic regions and racial and ethnic communities, the exhibition highlights the intersection of foodways and community advocacy. Archival materials from local organizations reveal how these cookbooks were produced and marketed, while handmade and artistically embellished volumes underscore the creative labor involved. Annotated, food-stained pages attest to their everyday use and lasting presence in homes. Through recipes and reflections, ‘Cooking Up Change’ celebrates shared cooking traditions and the enduring power of women-led community building through the kitchen.",,,,,"Lia and William Poorvu Gallery, Schlesinger Library
3 James St. 
Cambridge",,,,,,,https://www.trumba.com/i/DgBdWFttnotlKR4SgHY-6%2Adz.jpg,37962
406,Thanks for Typing: Women’s Type Labor in Literature and the Arts,,,Exhibitions,Indoors,"4/22/2026, 6:00:00 AM","4/22/2026, 5:00:00 PM","From the poems of Emily Dickinson to Vladimir Nabokov’s ""Lolita,"" many of the masterworks of modern literature were originally written by hand, then typed. But their creators were rarely the ones to type them. This work was performed by typists—usually women—working for love, money, or both. Largely uncredited, this labor has generally been undervalued and misunderstood, with the typists seen as mere conduits for the writing that passed through their hands. 

Recent scholars have started to challenge these assumptions about typists and their work. Borrowing its title from a 2021 essay collection edited by Juliana Dresvina, the exhibition Thanks for Typing builds on this scholarship, drawing on the collections at Houghton Library to spotlight typists’ contributions to literature, theater, film, and dance. In addition, the exhibition puts typists in context by showing the technical skill required for their work and exploring portrayals of typists in popular culture. 

Co-curated by Christine Jacobson, Associate Curator of Modern Books and Manuscripts, and Dale Stinchcomb, Drue Heinz Curator of Literary and Historical Manuscripts at The Morgan Library & Museum.",,,,,"Houghton Library
Harvard Yard
Cambridge",,,,,,,https://www.trumba.com/i/DgABag3V4vbou%2AapSJ4Vp4od.jpg,37957
405,New Acquisitions,,,Exhibitions,Indoors,"4/22/2026, 6:00:00 AM","4/22/2026, 5:00:00 PM","Curated by Houghton Library staff members, the “New Acquisitions” lobby display features recent additions to our collections. Widely disparate in content and format, they reflect Harvard Library’s commitment to collecting materials that document a broad range of human experience. 

Among the highlights are: 

- the first complete Bible printed in the Georgian language in 1743
- a poster from a larger collection of ephemera documenting the performances of the Deer Family
- Sylvia Plath’s copy of Thomas Hardy’s celebrated Victorian novel ""Far from the Madding Crowd""
- a 1910 memoir written by Japanese kabuki actors about their U.S. tour paired with a contemporaneous poster from a kabuki theater in Japan
- a devotional leaf featuring Saint Augustine with the Eagle of Saint John and Saint Bridget",,,,,"Houghton Library
Harvard Yard
Cambridge",,,,,,,https://www.trumba.com/i/DgAvAEjLInTNwXP4nwuo46h8.jpg,37958
403,Experimental Photography on Clay,,,Art/Design,Indoors,"4/22/2026, 6:00:00 AM","4/22/2026, 4:00:00 PM","Curated by artist and educator Anne Eder, this exhibition presents works and material experiments in light-sensitive image making on ceramic surfaces by students from Experimental Photography on Clay, a course Eder teaches exclusively through the Ceramics Program, Office for the Arts at Harvard. This cohort of international artists working in clay and photography is motivated by a shared curiosity about what happens when light, chemistry, and clay meet.

Exhibition dates: March 9 - April 24, 2026
Reception: Friday, March 13 from 5-7pm.",,,,,"Ceramics Program, Office for the Arts at Harvard
224 Western Ave
Allston",,,,,,,https://www.trumba.com/i/DgB10cDzhYnOqNDfTUWiYD0w.jpg,37959
402,Celtic Art Across the Ages,,,Art/Design,Indoors,"4/22/2026, 6:00:00 AM","4/22/2026, 5:00:00 PM","When you think of the word “Celtic,” what do you picture? Perhaps intricate knotwork designs, legendary warriors, or mystical spirituality? Maybe even a certain NBA team? Celtic Art Across the Ages will introduce visitors to the worlds of the various peoples who were historically labeled “Celts”—through the objects they created, the interactions they had across the European continent, and the myths that shaped their legacy, then as now. The exhibition stretches from 800 BCE through today, showcasing the craftsmanship, innovation, cultural connections, and multilayered reception that characterized Celtic art in Europe and beyond.",,,,,"Harvard Art Museums
32 Quincy St. 
Cambridge",,,,,,,https://www.trumba.com/i/DgBKro7ME%2AKE5xyvcf6LMPs1.jpg,37960
401,Cataloging the Sky: John Flamsteed and the Royal Greenwich Observatory,,,Exhibitions,Indoors,"4/22/2026, 6:00:00 AM","4/22/2026, 5:00:00 PM","In celebration of the Royal Greenwich Observatory’s 350th anniversary, this work on display is one of the few surviving copies of a pirated edition of star charts produced by the observatory’s inaugural Astronomer Royal, John Flamsteed, without his permission. Outraged, the latter unrelentingly hunted down every copy of the work he could, and ultimately burned some 300 of the 400 printed.",,,,,"Houghton Library
Harvard Yard
Cambridge",,,,,,,https://www.trumba.com/i/DgCb2bxpLZgewfgXQxEavcCg.jpg,37961
407,Eve Fowler: words doing as they want to do,,,Art/Design,Indoors,"4/22/2026, 8:00:00 AM","4/22/2026, 4:45:00 PM","‘words doing as they want to do’ builds on Eve Fowler’s decades-long practice at the intersection of language, poetry, and visual art. Drawing from sustained engagement with feminist texts and the visual potential of language, the exhibition presents new paintings alongside a zine-style artist book.

Fowler’s text-based works explore the materiality and rhythm of language through bold, abstract compositions. The artist book gathers photographs made over several decades in collaboration with artists, filmmakers, and curators, forming a visual diary that bridges personal archive and collective memory. Accessible and intimate, the book functions both as a standalone work and a companion to the paintings.

While a Radcliffe fellow in 2018–2019, Fowler developed the ten-part film with it which it as if it is to be, titled after Gertrude Stein and focused on women’s artmaking. Building on this work and her photographic practice, the exhibition offers an entry into the lives and archives of queer, trans, and women artists from the twentieth century to today.",,,,,"Johnson-Kulukundis Family Gallery, Byerly Hall
8 Garden St. 
Cambridge",,,,,,,https://www.trumba.com/i/DgDyLcPFXJm8tHQHJ%2AZZ9n3q.jpg,37956
410,"The Literary Legacy of Julius Margolin, Gulag Veteran and Public Intellectual",,,Education,Indoors,"4/22/2026, 12:30:00 PM","4/22/2026, 6:00:00 PM","An assessment of the legacy of Julius Margolin, whose memoir ""Journey into the Land of the Zeks"" was of the earliest Gulag literature.",,,,,"S354, CGIS South
1730 Cambridge St.
Cambridge",,,,,,,https://www.trumba.com/i/DgD%2ANLr8hFXB5X-6BtHYq-8D.jpg,37954
409,"The Literary Legacy of Julius Margolin, Gulag Veteran and Public Intellectual",,,Humanities,Indoors,"4/22/2026, 12:30:00 PM","4/22/2026, 6:00:00 PM","One of the earliest essential contributions to the corpus of Gulag literature is ""Journey into the Land of the Zeks"", the memoir of Julius Margolin, a Russian/Polish/Israeli writer who had been imprisoned in Soviet labor camps for five years and, managed to leave the USSR in 1946, as part of the repatriation of Polish citizens after World War II. Margolin’s book, long recognized for its literary merit, and for its testimonial function, represents the Gulag through the eyes of a liberal Western intellectual. The book’s fate was thorny, possibly because of what some of the readers perceived as a clash between the author’s protest against labor camps and his concern with (among other issues) specifically Jewish fates. An astonished outsider in the camps, Margolin remained a partial outsider in Israel, a Russian intellectual, recognized and listened to by narrow circles of the audience, which, however, proved to be indomitably faithful.",,,,,"S354, CGIS South
1730 Cambridge St.
Cambridge",,,,,,,https://www.trumba.com/i/DgCSQEHSftlAgcdoQIRbm3MZ.jpg,37955
